Event_ID,Match_Type,Home_Team,Away_Team,Match_Importance,Security_Tier,Expected_Attendance,Total_Attendance,Stadium_Name,Outer_Gate,Zone,Fan_Side,Time_Bin,Open_Lanes,Security_Staff_Count,Signage_Status,Incident_Flag,Delay_Minutes,Temperature_C,Humidity_%,Heat_Index,Processing_Time_s,Queue_Length_Est,Entry_Rate,Exit_Rate,Congestion_Level
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,17:15,4,24,Normal,0,0,31.7,62.7,33.0,13,6,2,0,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,17:20,4,24,Normal,0,0,31.7,62.7,33.0,8,8,4,5,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,17:25,4,24,Normal,0,0,31.7,62.7,33.0,12,18,6,2,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,17:30,4,24,Normal,0,0,31.7,62.7,33.0,12,6,2,2,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,17:35,4,24,Normal,0,0,31.7,62.7,33.0,9,9,4,10,Low
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,17:40,4,24,Normal,0,0,31.7,62.7,33.0,10,17,7,9,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,17:45,4,24,Normal,0,0,31.7,62.7,33.0,13,26,8,6,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,17:50,4,24,Normal,0,0,31.7,62.7,33.0,14,28,8,9,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,17:55,4,24,Normal,0,0,31.7,62.7,33.0,18,58,13,4,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:00,4,24,Normal,0,0,31.7,62.7,33.0,10,55,22,7,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:05,4,24,Normal,0,0,31.7,62.7,33.0,13,52,16,7,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:10,4,24,Normal,0,0,31.7,62.7,33.0,7,31,18,14,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:15,4,24,Normal,0,0,31.7,62.7,33.0,14,91,26,13,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:20,4,24,Normal,0,0,31.7,62.7,33.0,17,140,33,15,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:25,4,24,Normal,0,0,31.7,62.7,33.0,9,74,33,9,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:30,4,24,Normal,0,0,31.7,62.7,33.0,10,85,34,31,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:35,4,24,Normal,0,0,31.7,62.7,33.0,12,111,37,18,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:40,4,24,Normal,0,0,31.7,62.7,33.0,11,77,28,23,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:45,4,24,Normal,0,0,31.7,62.7,33.0,7,66,38,21,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:50,4,24,Normal,0,0,31.7,62.7,33.0,6,73,49,20,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,18:55,4,24,Normal,0,0,31.7,62.7,33.0,11,159,58,27,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:00,4,24,Normal,0,0,31.7,62.7,33.0,12,144,48,23,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:05,4,24,Normal,0,0,31.7,62.7,33.0,17,225,53,30,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:10,4,24,Normal,0,0,31.7,62.7,33.0,13,188,58,31,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:15,4,24,Normal,0,0,31.7,62.7,33.0,9,117,52,33,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:20,4,24,Normal,0,0,31.7,62.7,33.0,12,195,65,29,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:25,4,24,Normal,0,0,31.7,62.7,33.0,17,280,66,42,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:30,4,24,Normal,0,0,31.7,62.7,33.0,11,159,58,37,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:35,4,24,Normal,0,0,31.7,62.7,33.0,11,159,58,32,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:40,4,24,Normal,0,0,31.7,62.7,33.0,8,138,69,27,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:45,4,24,Normal,0,0,31.7,62.7,33.0,13,221,68,34,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:50,4,24,Normal,0,0,31.7,62.7,33.0,16,216,54,28,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,19:55,4,24,Normal,0,0,31.7,62.7,33.0,10,135,54,34,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:00,4,24,Normal,0,0,31.7,62.7,33.0,11,104,38,28,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:05,4,24,Normal,0,0,31.7,62.7,33.0,7,70,40,25,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:10,4,24,Normal,0,0,31.7,62.7,33.0,16,180,45,22,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:15,4,24,Normal,0,0,31.7,62.7,33.0,11,126,46,17,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:20,4,24,Normal,0,0,31.7,62.7,33.0,12,102,34,19,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:25,4,24,Normal,0,0,31.7,62.7,33.0,12,87,29,26,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:30,4,24,Normal,0,0,31.7,62.7,33.0,10,85,34,19,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:35,4,24,Normal,0,0,31.7,62.7,33.0,7,63,36,14,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:40,4,24,Normal,0,0,31.7,62.7,33.0,13,78,24,11,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:45,4,24,Normal,0,0,31.7,62.7,33.0,11,52,19,9,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:50,4,24,Normal,0,0,31.7,62.7,33.0,10,55,22,10,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,20:55,4,24,Normal,0,0,31.7,62.7,33.0,10,50,20,13,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:00,4,24,Normal,0,0,31.7,62.7,33.0,9,31,14,6,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:05,4,24,Normal,0,0,31.7,62.7,33.0,20,60,12,5,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:10,4,24,Normal,0,0,31.7,62.7,33.0,13,29,9,3,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:15,4,24,Normal,0,0,31.7,62.7,33.0,10,30,12,6,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:20,4,24,Normal,0,0,31.7,62.7,33.0,13,29,9,6,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:25,4,24,Normal,0,0,31.7,62.7,33.0,15,22,6,5,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:30,4,24,Normal,0,0,31.7,62.7,33.0,9,9,4,4,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:35,4,24,Normal,0,0,31.7,62.7,33.0,11,16,6,1,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:40,4,24,Normal,0,0,31.7,62.7,33.0,11,11,4,0,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:45,4,24,Normal,0,0,31.7,62.7,33.0,8,4,2,2,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:50,4,24,Normal,0,0,31.7,62.7,33.0,14,7,2,0,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,21:55,4,24,Normal,0,0,31.7,62.7,33.0,21,10,2,2,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:00,4,24,Normal,0,0,31.7,62.7,33.0,18,0,0,1,Low
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:05,4,24,Normal,0,0,31.7,62.7,33.0,6,1,1,1,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:10,4,24,Normal,0,0,31.7,62.7,33.0,13,0,0,3,Low
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:15,4,24,Normal,0,0,31.7,62.7,33.0,12,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:20,4,24,Normal,0,0,31.7,62.7,33.0,7,3,2,0,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:25,4,24,Normal,0,0,31.7,62.7,33.0,10,0,0,1,Low
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:30,4,24,Normal,0,0,31.7,62.7,33.0,12,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:35,4,24,Normal,0,0,31.7,62.7,33.0,9,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:40,4,24,Normal,0,0,31.7,62.7,33.0,19,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:45,4,24,Normal,0,0,31.7,62.7,33.0,16,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:50,4,24,Normal,0,0,31.7,62.7,33.0,10,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,22:55,4,24,Normal,0,0,31.7,62.7,33.0,13,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:00,4,24,Normal,0,0,31.7,62.7,33.0,15,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:05,4,24,Normal,0,0,31.7,62.7,33.0,11,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:10,4,24,Normal,0,0,31.7,62.7,33.0,11,0,0,1,Low
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:15,4,24,Normal,0,0,31.7,62.7,33.0,9,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:20,4,24,Normal,0,0,31.7,62.7,33.0,14,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:25,4,24,Normal,0,0,31.7,62.7,33.0,11,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:30,4,24,Normal,0,0,31.7,62.7,33.0,6,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:35,4,24,Normal,0,0,31.7,62.7,33.0,14,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:40,4,24,Normal,0,0,31.7,62.7,33.0,11,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:45,4,24,Normal,0,0,31.7,62.7,33.0,12,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:50,4,24,Normal,0,0,31.7,62.7,33.0,13,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),2,North,Home,23:55,4,24,Normal,0,0,31.7,62.7,33.0,8,0,0,0,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:00,9,25,Redirecting,0,0,31.7,62.7,33.0,14,3,2,2,Low
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:05,9,25,Redirecting,0,0,31.7,62.7,33.0,9,1,1,2,Low
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:10,9,25,Redirecting,0,0,31.7,62.7,33.0,6,4,6,0,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:15,9,25,Redirecting,0,0,31.7,62.7,33.0,11,7,6,2,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:20,9,25,Redirecting,0,0,31.7,62.7,33.0,15,20,12,6,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:25,9,25,Redirecting,0,0,31.7,62.7,33.0,11,12,10,1,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:30,9,25,Redirecting,0,0,31.7,62.7,33.0,14,14,9,5,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:35,9,25,Redirecting,0,0,31.7,62.7,33.0,11,12,10,3,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:40,9,25,Redirecting,0,0,31.7,62.7,33.0,19,35,17,7,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:45,9,25,Redirecting,0,0,31.7,62.7,33.0,11,15,13,6,Medium
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:50,9,25,Redirecting,0,0,31.7,62.7,33.0,11,33,27,5,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,17:55,9,25,Redirecting,0,0,31.7,62.7,33.0,10,35,32,6,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:00,9,25,Redirecting,0,0,31.7,62.7,33.0,17,52,28,10,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:05,9,25,Redirecting,0,0,31.7,62.7,33.0,8,42,48,6,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:10,9,25,Redirecting,0,0,31.7,62.7,33.0,8,41,47,13,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:15,9,25,Redirecting,0,0,31.7,62.7,33.0,10,54,49,17,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:20,9,25,Redirecting,0,0,31.7,62.7,33.0,14,54,35,12,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:25,9,25,Redirecting,0,0,31.7,62.7,33.0,12,109,82,24,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:30,9,25,Redirecting,0,0,31.7,62.7,33.0,9,55,55,11,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:35,9,25,Redirecting,0,0,31.7,62.7,33.0,10,78,71,21,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:40,9,25,Redirecting,0,0,31.7,62.7,33.0,16,133,75,23,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:45,9,25,Redirecting,0,0,31.7,62.7,33.0,18,164,82,20,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:50,9,25,Redirecting,0,0,31.7,62.7,33.0,13,141,98,20,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,18:55,9,25,Redirecting,0,0,31.7,62.7,33.0,11,144,118,23,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:00,9,25,Redirecting,0,0,31.7,62.7,33.0,10,101,91,19,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:05,9,25,Redirecting,0,0,31.7,62.7,33.0,10,122,110,22,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:10,9,25,Redirecting,0,0,31.7,62.7,33.0,13,122,85,26,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:15,9,25,Redirecting,0,0,31.7,62.7,33.0,14,186,120,28,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:20,9,25,Redirecting,0,0,31.7,62.7,33.0,12,130,98,24,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:25,9,25,Redirecting,0,0,31.7,62.7,33.0,10,151,136,26,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:30,9,25,Redirecting,0,0,31.7,62.7,33.0,10,151,136,26,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:35,9,25,Redirecting,0,0,31.7,62.7,33.0,13,173,120,31,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:40,9,25,Redirecting,0,0,31.7,62.7,33.0,8,118,133,31,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:45,9,25,Redirecting,0,0,31.7,62.7,33.0,11,158,130,28,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:50,9,25,Redirecting,0,0,31.7,62.7,33.0,13,143,99,31,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,19:55,9,25,Redirecting,0,0,31.7,62.7,33.0,15,158,95,29,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,20:00,9,25,Redirecting,0,0,31.7,62.7,33.0,15,125,75,28,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,20:05,9,25,Redirecting,0,0,31.7,62.7,33.0,14,147,95,24,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,20:10,9,25,Redirecting,0,0,31.7,62.7,33.0,6,64,97,25,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,20:15,9,25,Redirecting,0,0,31.7,62.7,33.0,10,83,75,20,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,20:20,9,25,Redirecting,0,0,31.7,62.7,33.0,15,123,74,25,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,20:25,9,25,Redirecting,0,0,31.7,62.7,33.0,13,104,72,15,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,20:30,9,25,Redirecting,0,0,31.7,62.7,33.0,11,96,79,20,High
KASC_2025_M16,AFC Qualifier,Saudi NT,UAE NT,5,Derby/High,57381,56393,Inma Stadium (ملعب الإنماء),3,East,Home,20:35,9,25,Redirecting,0,0,31.7,62.7,33.0,13,91,63,10,High
